day,time_index,time,PeakAcceleration value,PeakVelocity value,YR Band 1 value,YR Damage Accumulation value,YR Peak Acceleration value,YR Peak Velocity value,Band1 value,DamageAccumulation value,YR RMS Velocity value,YR Temperature value,RMSVelocity value,Temperature value,BatteryVoltage value
5,82,3113,0.0318303,0.0122906,0.0055797,0.3682583,0.0369184,0.0155721,0.0034355,0.3505964,0.0052813,66.71032524,0.0045722,66.71032524,3.177435875
5,83,3114,0.032687,0.013264,0.0034762,0.3758688,0.0272901,0.0143903,0.0024418,0.3549166,0.0048469,66.8123642,0.0048633,66.8123642,3.177338362
5,84,3115,0.0336723,0.0122113,0.00436,0.351889,0.0281304,0.0122913,0.0037352,0.3689296,0.0047283,66.57423553,0.0042959,66.57423553,3.177338362
5,85,3116,0.032801,0.0154317,0.0024034,0.3629261,0.0318721,0.0114124,0.0049044,0.3596518,0.0037618,66.8123642,0.0043534,66.8123642,3.177435875
5,86,3117,0.0350232,0.0120979,0.0027087,0.3447083,0.0282542,0.0120513,0.0023791,0.3639177,0.0043294,66.84637375,0.0036504,66.84637375,3.177240372
5,87,3118,0.0385081,0.0159023,0.0039111,0.3630644,0.0292948,0.0128317,0.0036927,0.3830049,0.0041614,67.28865929,0.0048473,67.28865929,3.177142859
5,88,3119,0.0324371,0.0172324,0.0033466,0.361303,0.0320493,0.0138558,0.0025061,0.367419,0.0041482,66.91444092,0.0044807,66.91444092,3.177045107
5,89,3120,0.0386848,0.0144903,0.0052883,0.3616336,0.0269639,0.0147663,0.0048149,0.3484619,0.0052766,67.18657913,0.0049512,67.18657913,3.177338362
5,90,3121,0.0341341,0.0160953,0.0031353,0.3711558,0.0325524,0.0120747,0.003161,0.3627868,0.0044643,67.18657913,0.0050337,67.18657913,3.176849842
5,91,3122,0.034647,0.0128251,0.0046378,0.3694396,0.0307455,0.0138182,0.0039996,0.3470409,0.0050875,67.32267227,0.0045769,67.32267227,3.176849842
5,92,3123,0.0308196,0.0128069,0.0030399,0.3741706,0.0314616,0.01481,0.0027194,0.3606932,0.0041901,67.39073944,0.0047476,67.39073944,3.176654577
5,93,3124,0.0339768,0.01104,0.0027412,0.3892985,0.0339009,0.0137961,0.0044541,0.3820259,0.0049935,67.52678795,0.0039963,67.52678795,3.176849842
5,94,3125,0.0327775,0.013083,0.0028575,0.3747207,0.0368893,0.0102582,0.003521,0.3622526,0.004315,67.2546463,0.0043466,67.2546463,3.176263571
5,95,3126,0.0343544,0.0156717,0.0041373,0.3729863,0.0295053,0.0119235,0.0028092,0.3711833,0.0042878,67.22063675,0.0049878,67.22063675,3.176556826
5,96,3127,0.0316267,0.0154678,0.0035631,0.3575729,0.0327774,0.0117373,0.0051455,0.3604003,0.0043326,67.45876198,0.0049874,67.45876198,3.176556826
5,97,3128,0.0394911,0.0129408,0.0039965,0.3533468,0.0285776,0.0132987,0.0029521,0.3710776,0.0044614,67.83298035,0.0037117,67.83298035,3.176263571
5,98,3129,0.0373986,0.0124222,0.0043144,0.3733019,0.030829,0.0141816,0.0047688,0.3632831,0.0051696,67.6288681,0.0045039,67.6288681,3.175970554
5,99,3130,0.0327049,0.0187061,0.0034024,0.374369,0.028451,0.0110756,0.0036054,0.3767781,0.0038453,67.45876198,0.0046369,67.45876198,3.176361561
5,100,3131,0.0306247,0.0134435,0.0055349,0.3609694,0.0280524,0.0139432,0.0034292,0.3591609,0.0047378,67.79897079,0.0045625,67.79897079,3.175677776
5,101,3132,0.0327483,0.0146978,0.0030432,0.3652556,0.0338638,0.0124736,0.0035312,0.3831758,0.0041967,67.73094482,0.0045786,67.73094482,3.175873041
5,102,3133,0.0328367,0.0155411,0.0054731,0.3596528,0.0303558,0.0137749,0.006017,0.3662121,0.0048002,67.86699333,0.0048596,67.86699333,3.176361561
5,103,3134,0.038798,0.0176124,0.0030023,0.3568996,0.0285916,0.0141076,0.0032915,0.3623502,0.0047487,67.76495438,0.0045828,67.76495438,3.176068306
5,104,3135,0.0360346,0.0129391,0.0013726,0.3875251,0.0287325,0.0116173,0.0018266,0.3666732,0.0037202,68.00308304,0.0044922,68.00308304,3.175970554
5,105,3136,0.0357329,0.0120777,0.0024208,0.3675489,0.0314346,0.0158334,0.0029385,0.3884941,0.003913,68.13917618,0.0040215,68.13917618,3.175580025
5,106,3137,0.0357985,0.0167217,0.0024034,0.3549068,0.0289678,0.0176235,0.0041927,0.3695424,0.0042738,68.00308304,0.0048797,68.00308304,3.175873041
5,107,3138,0.0301653,0.0129991,0.0027407,0.3725866,0.0299595,0.012994,0.001843,0.3751727,0.0036313,67.90104752,0.0044933,67.90104752,3.175970554
5,108,3139,0.0337903,0.01301,0.0019842,0.3631876,0.0310485,0.0140916,0.0051189,0.3649646,0.0043821,67.9350605,0.0048057,67.9350605,3.17528677
5,109,3140,0.0336485,0.0121794,0.0028651,0.3689887,0.0276281,0.0133621,0.0039271,0.3690354,0.0036395,68.03709602,0.0043842,68.03709602,3.176068306
5,110,3141,0.0365078,0.0133917,0.0028472,0.3535482,0.029467,0.0158664,0.0048374,0.367118,0.004805,68.10516319,0.0044733,68.10516319,3.17538476
5,111,3142,0.036112,0.0162313,0.003394,0.3564667,0.0393438,0.0134689,0.0050845,0.3554807,0.0046024,68.13917618,0.0051292,68.13917618,3.175091505
5,112,3143,0.0390874,0.0164867,0.0038156,0.3681982,0.033543,0.0113583,0.002659,0.3695154,0.0040309,68.27526588,0.0044653,68.27526588,3.17538476
5,113,3144,0.0381544,0.0142226,0.0034004,0.364958,0.032914,0.0139595,0.0031305,0.3764202,0.0047134,68.13917618,0.0046103,68.13917618,3.17528677
5,114,3145,0.0369542,0.014987,0.0022161,0.3631996,0.0276388,0.0133752,0.003074,0.3763605,0.0039199,67.9350605,0.0043583,67.9350605,3.175580025
5,115,4002,0.0397872,0.0152522,0.0041175,0.354492,0.0343284,0.0156541,0.0026239,0.3449228,0.0053466,68.00308304,0.0045014,68.00308304,3.175580025
5,116,4003,0.0365273,0.0173256,0.0016029,0.3392769,0.0274165,0.0115942,0.0043482,0.3547294,0.0038559,68.10516319,0.005472,68.10516319,3.175091505
5,117,4004,0.0410098,0.0173772,0.0042476,0.3436803,0.0325836,0.0152235,0.0069056,0.3751997,0.0047483,68.2412529,0.0055707,68.2412529,3.175482273
5,118,4005,0.0325275,0.012806,0.0037864,0.3513359,0.0339699,0.0163013,0.0029259,0.3615556,0.0044111,68.41135559,0.0041061,68.41135559,3.174993753
5,119,4006,0.0369159,0.013326,0.0022109,0.3595116,0.0336041,0.010565,0.0029345,0.3644006,0.0033191,68.20720215,0.0041117,68.20720215,3.17577529
5,120,4007,0.0320121,0.0132732,0.0048405,0.3636294,0.030045,0.0130174,0.0025534,0.3605874,0.0046434,68.47938156,0.0040735,68.47938156,3.175091505
5,121,4008,0.038886,0.0161769,0.0029922,0.3540411,0.0306819,0.0151215,0.0057032,0.3663504,0.0045559,68.41135559,0.004866,68.41135559,3.174603224
5,122,4009,0.035439,0.0169096,0.0029757,0.3644019,0.0356138,0.0121612,0.0035879,0.3629523,0.0043745,68.30927887,0.0048858,68.30927887,3.174309969
5,123,4010,0.035169,0.0147256,0.0015382,0.3564187,0.0306828,0.0130521,0.0036281,0.3517841,0.0040441,68.44536858,0.0049515,68.44536858,3.174407959
5,124,4011,0.0380232,0.0141246,0.0035654,0.3716638,0.0317275,0.0168141,0.0023783,0.3691113,0.0043765,68.20720215,0.0053175,68.20720215,3.174407959
5,125,4012,0.0365909,0.0150812,0.0032098,0.34561,0.033885,0.0116713,0.0037753,0.3555322,0.0040856,68.37730484,0.0048526,68.37730484,3.17489624
5,126,4013,0.033267,0.016487,0.0057362,0.3624031,0.0331774,0.0131358,0.0052404,0.3637388,0.0045419,68.34328842,0.0045225,68.34328842,3.174603224
5,127,4014,0.0349491,0.0160852,0.0042155,0.3703503,0.0306619,0.0141118,0.0021082,0.3830294,0.00412,68.34328842,0.0040542,68.34328842,3.174407959
5,128,4015,0.0344217,0.0114872,0.0050588,0.3787093,0.0300545,0.0143583,0.002418,0.3674705,0.0047685,68.20720215,0.0035297,68.20720215,3.174505472
5,129,4016,0.0322282,0.0158376,0.0021265,0.3610054,0.0448219,0.0132965,0.0029072,0.3635245,0.0039163,68.10516319,0.0051631,68.10516319,3.174212456
5,130,4017,0.0368396,0.0182486,0.0027313,0.3575248,0.0316802,0.0156577,0.002673,0.3682706,0.0042174,68.41135559,0.0046192,68.41135559,3.173919439
5,131,4018,0.0300785,0.0116713,0.0042255,0.3696259,0.0329981,0.0153324,0.0027629,0.3566632,0.0051641,68.34328842,0.0038722,68.34328842,3.173724174
5,132,4019,0.0379911,0.016902,0.0042351,0.3656553,0.0319079,0.0146985,0.0017723,0.3719482,0.0056025,68.03709602,0.0055887,68.03709602,3.174505472
5,133,4020,0.0350065,0.0128495,0.002772,0.3659529,0.0339455,0.0133463,0.0030013,0.3646121,0.0047401,68.00308304,0.0042919,68.00308304,3.174603224
5,134,4021,0.0302106,0.0173411,0.0016155,0.3710957,0.0391445,0.0187689,0.0027895,0.344402,0.0042185,68.20720215,0.0044483,68.20720215,3.17489624
5,135,4022,0.0391138,0.0131971,0.0037196,0.360804,0.0321418,0.0189783,0.0036601,0.3734912,0.0050839,67.9350605,0.0049407,67.9350605,3.174505472
5,136,4023,0.0305039,0.0141416,0.0047722,0.3527066,0.0255637,0.0167832,0.0054557,0.3723549,0.0049331,68.13917618,0.0051101,68.13917618,3.174212456
5,137,4024,0.0351658,0.0141812,0.0022499,0.3570619,0.0336053,0.0149758,0.0029037,0.3604681,0.0039403,67.79897079,0.0041764,67.79897079,3.174505472
5,138,4025,0.0388886,0.015341,0.0020538,0.3641645,0.0337363,0.0158492,0.0034648,0.3642351,0.0039241,67.32267227,0.0055835,67.32267227,3.174407959
5,139,4026,0.0334877,0.0137371,0.0029355,0.3714294,0.0341561,0.0129497,0.0026748,0.3688972,0.0038096,67.52678795,0.0037439,67.52678795,3.174407959
5,140,4027,0.0361508,0.0137503,0.0025195,0.361324,0.0317841,0.0125448,0.0038532,0.3855923,0.0040849,67.18657913,0.0045069,67.18657913,3.174309969
5,141,4028,0.0329121,0.0123568,0.0019486,0.3527216,0.0291039,0.0132953,0.0031093,0.3625238,0.0047177,67.15256958,0.0047281,67.15256958,3.174407959
5,142,4029,0.0373503,0.0134791,0.0031584,0.3663256,0.0296599,0.0118076,0.0034912,0.377071,0.0038813,66.91444092,0.0043828,66.91444092,3.174212456
5,143,4030,0.034429,0.0142507,0.0027975,0.3651744,0.0316145,0.0117159,0.003178,0.3675682,0.0039035,67.15256958,0.0050355,67.15256958,3.173919439
5,144,4031,0.0315726,0.0112655,0.0031138,0.3589856,0.0313793,0.0138151,0.0025516,0.3672888,0.0045043,66.74433823,0.0038295,66.74433823,3.174212456
6,1,4032,0.0296525,0.014088,0.0032938,0.3655621,0.0339502,0.0122798,0.0027452,0.375357,0.0039668,66.84637375,0.0041185,66.84637375,3.174016953
6,2,4033,0.0326382,0.0154695,0.0034734,0.3603261,0.0327618,0.0136424,0.0048736,0.370451,0.0039265,66.64226151,0.0051992,66.64226151,3.173919439
6,3,4034,0.0326737,0.013928,0.0032303,0.3563976,0.0309516,0.0151981,0.0047677,0.3552611,0.0040013,66.30205269,0.0050807,66.30205269,3.173528671
6,4,4035,0.0426317,0.0143273,0.0054687,0.3700016,0.0346413,0.0191406,0.0032343,0.355242,0.0060353,66.33606567,0.0042205,66.33606567,3.174407959
6,5,4036,0.0302744,0.0131997,0.0046759,0.3592982,0.0331801,0.0119671,0.0035925,0.3612898,0.0046708,66.16596298,0.0040683,66.16596298,3.173333168
6,6,4037,0.0304601,0.0149478,0.0050919,0.3672664,0.0320682,0.0141201,0.0025453,0.358407,0.0050037,66.13195,0.0047644,66.13195,3.173333168
6,7,4038,0.0366783,0.0178238,0.0038439,0.3740834,0.0311322,0.0119868,0.0064142,0.3563512,0.0038566,66.16596298,0.005314,66.16596298,3.173724174
6,8,4039,0.0305089,0.0143862,0.004087,0.3624843,0.0438326,0.0172889,0.0019479,0.363511,0.0049922,66.16596298,0.0044788,66.16596298,3.173333168
6,9,4040,0.0345469,0.0143623,0.006046,0.3538247,0.0317919,0.0150048,0.0039409,0.3607962,0.0048007,66.09793701,0.0047952,66.09793701,3.173137903
6,10,4041,0.0328207,0.0187824,0.0027098,0.3537646,0.0280935,0.0131231,0.005358,0.3670502,0.0043474,65.79174461,0.0056297,65.79174461,3.173431158
6,11,4042,0.0401704,0.0183179,0.0061403,0.3783276,0.0301787,0.0166251,0.008071,0.3409903,0.0043131,66.16596298,0.005587,66.16596298,3.173040152
6,12,4043,0.0341415,0.0170599,0.0044218,0.3634701,0.0304268,0.0135351,0.0037022,0.3676116,0.0045011,66.20001717,0.0050075,66.20001717,3.173333168
6,13,4044,0.0297874,0.0115004,0.003679,0.3680118,0.035149,0.0127362,0.002673,0.3585344,0.003851,65.85980835,0.0045014,65.85980835,3.172747374
6,14,4045,0.0361592,0.0167258,0.0023341,0.3604343,0.0306343,0.0151334,0.0043162,0.3469731,0.0044262,65.48555222,0.0045827,65.48555222,3.173431158
6,15,4046,0.0315759,0.0136912,0.0021207,0.3541373,0.0280215,0.0123945,0.0037883,0.358293,0.0038938,65.4515358,0.0045219,65.4515358,3.173528671
6,16,4047,0.0323576,0.0123883,0.0027828,0.3540381,0.0315057,0.0136521,0.0027148,0.3681296,0.0045935,65.68970566,0.0043116,65.68970566,3.173137903
6,17,4048,0.028015,0.0127028,0.0034289,0.3549548,0.0306943,0.0127229,0.0023878,0.3675926,0.0045589,65.51960297,0.0047404,65.51960297,3.173235655
6,18,4049,0.0351039,0.0125538,0.0031045,0.3551352,0.0301781,0.0150241,0.003912,0.3763551,0.0045056,65.79174461,0.0044533,65.79174461,3.172747374
6,19,4050,0.0317914,0.0220161,0.0036252,0.3763137,0.0342757,0.0115003,0.0034656,0.3579839,0.0037646,65.68970566,0.0061118,65.68970566,3.173235655
6,20,4051,0.0325699,0.0125851,0.0019668,0.369169,0.0292255,0.0141287,0.0026807,0.3651437,0.004544,65.34950027,0.00451,65.34950027,3.173040152
6,21,4052,0.0309457,0.0152475,0.0026663,0.3491327,0.0297904,0.0162164,0.0034745,0.3654609,0.004795,65.58762894,0.0049462,65.58762894,3.172356367
6,22,4053,0.0359346,0.0169417,0.0036725,0.3616006,0.0306575,0.0117171,0.0039868,0.371864,0.0045468,65.62163849,0.0040636,65.62163849,3.172747374
6,23,4054,0.0346552,0.0124623,0.0025836,0.3747447,0.0314895,0.0156522,0.0036234,0.3695697,0.0044811,65.89382477,0.0047999,65.89382477,3.172356367
6,24,4055,0.0347154,0.0141429,0.0021119,0.3497008,0.0287647,0.0137977,0.0030609,0.360544,0.0039596,65.51960297,0.0046677,65.51960297,3.172356367
6,25,4056,0.0342011,0.0165381,0.003682,0.3629321,0.028625,0.0153692,0.0034911,0.3622065,0.0045788,65.85980835,0.0049814,65.85980835,3.171868086
6,26,4057,0.0413758,0.0139623,0.0047813,0.361288,0.0295399,0.013206,0.0037186,0.3570591,0.0042558,65.55361595,0.0052985,65.55361595,3.172356367
6,27,4058,0.0312438,0.0116203,0.0040308,0.3636655,0.0307201,0.014563,0.0021528,0.3571919,0.0048693,65.75773163,0.0035746,65.75773163,3.171868086
6,28,4059,0.0317264,0.0138584,0.0036073,0.3533648,0.0303704,0.0125695,0.0035737,0.3489258,0.0044868,65.75773163,0.0042954,65.75773163,3.172258854
6,29,4060,0.0339455,0.0129613,0.004779,0.3824124,0.0322515,0.0119442,0.0033585,0.3628302,0.0044381,65.48555222,0.0043613,65.48555222,3.171868086
6,30,4061,0.0316762,0.0105075,0.0031253,0.3597671,0.0318931,0.0148493,0.0022044,0.3565817,0.0050898,65.38351326,0.0039616,65.38351326,3.172356367
6,31,4062,0.03185,0.0189429,0.0032818,0.3594695,0.0280145,0.0158269,0.0051495,0.3650704,0.0043824,65.85980835,0.0053129,65.85980835,3.172356367
6,32,4063,0.0367355,0.0119332,0.0037455,0.3712911,0.0307076,0.0137854,0.0034593,0.36449,0.0041919,65.85980835,0.0042407,65.85980835,3.171770573
6,33,4064,0.038785,0.0114529,0.0040354,0.3573775,0.0312929,0.0169721,0.0032347,0.3702097,0.0048666,65.65565491,0.0038333,65.65565491,3.172063351
6,34,4065,0.0334954,0.0159634,0.0021346,0.3614052,0.0298547,0.0144811,0.0030551,0.3634188,0.0047385,65.41752625,0.0046798,65.41752625,3.171965837
6,35,4066,0.0331473,0.0131024,0.0031079,0.3589074,0.0351839,0.0128127,0.0026485,0.3786115,0.0042169,65.31544952,0.0038819,65.31544952,3.171672821
6,36,4067,0.0336267,0.01709,0.0043218,0.3538247,0.0332739,0.0136946,0.0036842,0.3440658,0.0041986,65.51960297,0.0051055,65.51960297,3.170989037
6,37,4068,0.0301038,0.0132776,0.0023949,0.3803624,0.0346053,0.0107513,0.0025126,0.364631,0.0034951,65.72372208,0.0040013,65.72372208,3.170989037
6,38,4069,0.0348763,0.0131525,0.0042089,0.3608311,0.0307379,0.0137094,0.0028265,0.3552339,0.0045001,65.85980835,0.0042041,65.85980835,3.1702075
6,39,4070,0.0345767,0.0112441,0.0030968,0.3483632,0.0373632,0.0122405,0.00217,0.3625455,0.0046462,66.02991104,0.0039185,66.02991104,3.170793772
6,40,4071,0.0289574,0.0181937,0.0035428,0.357636,0.0314489,0.0133577,0.004103,0.3597494,0.0049066,65.89382477,0.0047657,65.89382477,3.170305252
6,41,4072,0.0359215,0.0168292,0.0025573,0.3791271,0.0294885,0.0155333,0.0016902,0.3650134,0.0040579,65.75773163,0.005348,65.75773163,3.170500755
6,42,4073,0.0366907,0.0135374,0.004193,0.35136,0.0308801,0.0142056,0.0043984,0.3568611,0.0041678,65.31544952,0.0046492,65.31544952,3.170598269
6,43,4074,0.0310113,0.0172132,0.0033867,0.3704886,0.0292662,0.0168549,0.0074127,0.3727672,0.0044288,65.75773163,0.004843,65.75773163,3.170891285
6,44,4075,0.031655,0.0148571,0.0039508,0.3557544,0.033151,0.0133448,0.003979,0.3780583,0.0042598,65.85980835,0.0048986,65.85980835,3.17108655
6,45,4076,0.0317349,0.012404,0.0050212,0.3604884,0.0319881,0.0139224,0.0036294,0.3732933,0.00455,65.55361595,0.0040042,65.55361595,3.170989037
6,46,4077,0.0355007,0.0129772,0.0026411,0.3617238,0.0305749,0.0128116,0.0031313,0.3420102,0.0041522,65.51960297,0.0050025,65.51960297,3.171184301
6,47,4078,0.0326093,0.0113627,0.0026019,0.3672003,0.0346152,0.0167921,0.002694,0.359424,0.0048746,65.89382477,0.0044035,65.89382477,3.170793772
6,48,4079,0.0333304,0.0163281,0.0026768,0.3672303,0.0327291,0.0131019,0.003276,0.3640859,0.004045,65.85980835,0.0052825,65.85980835,3.170891285
6,49,4080,0.0347567,0.0171756,0.0032586,0.3776633,0.0292964,0.0158571,0.005751,0.3919627,0.0040858,65.58762894,0.0050397,65.58762894,3.171184301
6,50,4081,0.02995,0.0136121,0.0036591,0.3680569,0.0315859,0.0131816,0.004086,0.3544284,0.0040395,66.13195,0.0045104,66.13195,3.171282053
6,51,4082,0.0388691,0.0137133,0.0064137,0.374886,0.0340032,0.0167035,0.002139,0.371742,0.0046942,65.8257576,0.0041437,65.8257576,3.170891285
6,52,4083,0.0356402,0.0128424,0.0036361,0.3610385,0.0290353,0.0128792,0.0032476,0.3458449,0.0047191,65.85980835,0.0046886,65.85980835,3.170989037
6,53,4084,0.0368244,0.0133605,0.0029228,0.3741496,0.032485,0.0164843,0.0030494,0.3636167,0.0048967,65.65565491,0.0042174,65.65565491,3.170793772
6,54,4085,0.0340268,0.0161043,0.0029691,0.3699565,0.0330153,0.0166057,0.0043581,0.3463547,0.0050323,65.38351326,0.0049988,65.38351326,3.1702075
6,55,4086,0.0347015,0.0169182,0.0030094,0.3525803,0.0362373,0.0143576,0.0029093,0.3732769,0.0053602,65.48555222,0.0045386,65.48555222,3.1702075
6,56,4087,0.0324817,0.014609,0.0041084,0.3647746,0.033155,0.0136227,0.0041577,0.357417,0.0051494,65.75773163,0.0051744,65.75773163,3.170012236
6,57,4088,0.0376295,0.0137916,0.0023279,0.3721177,0.0312203,0.0122001,0.0050206,0.3689784,0.0039575,65.62163849,0.0049654,65.62163849,3.170402765
6,58,4089,0.0316606,0.0145636,0.0048183,0.360759,0.0278267,0.0138939,0.0036601,0.3653931,0.0044619,65.58762894,0.0051429,65.58762894,3.170109749
6,59,4090,0.0331596,0.0147927,0.0043698,0.3549188,0.0355962,0.0155378,0.0038744,0.3632777,0.0050071,65.96184731,0.0050681,65.96184731,3.170012236
6,60,4091,0.0328512,0.014468,0.0028385,0.3557634,0.0318067,0.0157879,0.0046214,0.3644223,0.0049649,65.99586029,0.0048092,65.99586029,3.170109749
6,61,4092,0.0344092,0.0179981,0.0017855,0.3406565,0.0314627,0.0112547,0.005134,0.3608234,0.0040244,66.13195,0.0047582,66.13195,3.1702075
6,62,4093,0.0339988,0.0148621,0.0039587,0.3685499,0.0325076,0.0131968,0.003882,0.3654419,0.0046142,65.99586029,0.004526,65.99586029,3.169816971
6,63,4094,0.0355288,0.0134801,0.0030344,0.3675399,0.0312955,0.0117741,0.003196,0.3572109,0.0037888,66.23403015,0.0044099,66.23403015,3.169719219
6,64,4095,0.0321093,0.018516,0.0039741,0.3625444,0.0356162,0.0162129,0.0025714,0.3674733,0.0049385,66.13195,0.0048005,66.13195,3.169914484
6,65,4096,0.0396713,0.0167298,0.003835,0.3630463,0.0313005,0.0141309,0.0046545,0.3616722,0.0039619,66.20001717,0.0053415,66.20001717,3.1692307
6,66,4097,0.030439,0.0127402,0.0045513,0.3446692,0.0283887,0.0196193,0.0026283,0.3713107,0.0052465,66.16596298,0.0040504,66.16596298,3.169523954
6,67,4098,0.0366943,0.0160719,0.003018,0.3427245,0.0315858,0.0127454,0.002108,0.3527687,0.0043376,66.37011986,0.0040269,66.37011986,3.168449163
6,68,4099,0.0358788,0.0141007,0.0048787,0.3552735,0.0349616,0.0163896,0.0053828,0.3749558,0.0048442,66.23403015,0.0049401,66.23403015,3.169523954
6,69,4100,0.0349874,0.0119272,0.0033646,0.3813333,0.0339799,0.0137275,0.0021138,0.3706463,0.0046268,65.99586029,0.0039915,65.99586029,3.16884017
6,70,4101,0.0394742,0.0123058,0.0034315,0.374919,0.0329753,0.0118587,0.0020606,0.3750235,0.0037397,66.06392746,0.0037561,66.06392746,3.168644667
6,71,4102,0.0366969,0.014181,0.0020892,0.3643598,0.028508,0.0177739,0.0030842,0.3746357,0.0057955,66.23403015,0.0048847,66.23403015,3.16884017
6,72,4103,0.0341887,0.0142,0.0036789,0.3667254,0.0332537,0.0128458,0.0026461,0.3655315,0.0044403,66.40413284,0.0040826,66.40413284,3.168156147
6,73,4104,0.0340971,0.0177338,0.0054156,0.3643809,0.032347,0.0128977,0.0038686,0.355177,0.0047291,66.47215881,0.0046676,66.47215881,3.169425964
6,74,4105,0.0323181,0.0115013,0.0028969,0.3613841,0.0331975,0.0130412,0.00298,0.3511279,0.0044242,66.4381424,0.0045776,66.4381424,3.169425964
6,75,4106,0.0310414,0.014121,0.0053898,0.3520303,0.0311592,0.0159048,0.0024234,0.3425905,0.0047438,66.50616837,0.0042592,66.50616837,3.1692307
6,76,4107,0.035641,0.0159456,0.0028247,0.3577712,0.0312299,0.0122383,0.006142,0.3701527,0.004073,65.96184731,0.005995,65.96184731,3.168449163
6,77,4108,0.0345649,0.0126569,0.0023499,0.3699385,0.0314348,0.011117,0.0035405,0.3723034,0.0034418,66.50616837,0.0040809,66.50616837,3.16835165
6,78,4109,0.0334762,0.0144657,0.0023781,0.3564998,0.0314696,0.0108238,0.0037587,0.3589521,0.0037774,65.96184731,0.0051614,65.96184731,3.169035435
6,79,4110,0.0325341,0.0132192,0.0043015,0.3589615,0.0365468,0.0149463,0.0029845,0.3821914,0.004808,65.51960297,0.0042426,65.51960297,3.169035435
6,80,4111,0.0368402,0.0189874,0.0053595,0.379085,0.0320176,0.0179605,0.0059191,0.3405076,0.0046906,65.65565491,0.0053469,65.65565491,3.169719219
6,81,4112,0.0307216,0.0145974,0.0044976,0.3722018,0.028219,0.0143938,0.0045602,0.3637252,0.0050342,65.62163849,0.0048833,65.62163849,3.16884017
6,82,4113,0.0329546,0.0118839,0.0030057,0.3564818,0.0305339,0.0111977,0.0039416,0.3595433,0.0036146,65.62163849,0.004304,65.62163849,3.168644667
6,83,4114,0.0436248,0.0124885,0.0048602,0.3642967,0.0319477,0.0132909,0.0060488,0.3660358,0.0049362,65.28143311,0.0052104,65.28143311,3.168253899
6,84,4115,0.035467,0.0148861,0.0036358,0.3425111,0.0290199,0.0143648,0.0035726,0.3476104,0.0046055,65.68970566,0.0050475,65.68970566,3.167863369
6,85,4116,0.0423709,0.0162143,0.0034265,0.3532356,0.0330625,0.0150418,0.0023436,0.3587297,0.0051795,65.41752625,0.0052511,65.41752625,3.168156147
6,86,4117,0.0308093,0.0133654,0.0050181,0.3590427,0.0284384,0.0138859,0.0038475,0.3599664,0.0049136,65.65565491,0.0045172,65.65565491,3.168547153
6,87,4118,0.0303697,0.0132931,0.0054141,0.372785,0.0355211,0.0135184,0.0045341,0.3544148,0.0047971,65.1453434,0.0051552,65.1453434,3.168156147
6,88,4119,0.0315425,0.0136633,0.0032271,0.3593883,0.0355495,0.0167181,0.0029378,0.3395069,0.0049078,65.65565491,0.0043088,65.65565491,3.168253899
6,89,4120,0.0398125,0.0142489,0.0041669,0.3666983,0.0443495,0.0130566,0.003413,0.3687832,0.0043412,65.85980835,0.0047309,65.85980835,3.168058634
6,90,4121,0.0396728,0.0148008,0.0034843,0.3540892,0.0407369,0.0158276,0.0023028,0.3655206,0.0046832,65.96184731,0.004728,65.96184731,3.167960882
6,91,4122,0.0338507,0.0135583,0.0060304,0.3583243,0.0326896,0.0140431,0.0044145,0.3597467,0.0046605,66.09793701,0.0047354,66.09793701,3.168156147
6,92,4123,0.0327847,0.0122512,0.0018407,0.3671041,0.0347581,0.0141771,0.0043191,0.3540434,0.0041182,65.89382477,0.0039792,65.89382477,3.167863369
6,93,4124,0.0302816,0.0159179,0.0024118,0.3433226,0.0310889,0.0127615,0.0023754,0.3540188,0.0047606,66.13195,0.0050949,66.13195,3.167765617
6,94,4125,0.0346528,0.0129137,0.0030362,0.3631425,0.0323943,0.0132062,0.0028381,0.3827988,0.0038759,66.09793701,0.004014,66.09793701,3.167667866
6,95,4126,0.0311573,0.012187,0.0019663,0.3512067,0.0311201,0.0120245,0.0018245,0.36257,0.0040343,66.09793701,0.0034129,66.09793701,3.167960882
6,96,4127,0.0326707,0.0139886,0.0037115,0.3606507,0.0293539,0.0148766,0.001668,0.3727752,0.0047644,66.71032524,0.0043955,66.71032524,3.167179346
6,97,4128,0.0313426,0.0137657,0.0050699,0.3595687,0.0333715,0.0183412,0.0030044,0.3646473,0.005103,66.54022255,0.0038522,66.54022255,3.167081833
6,98,4129,0.0290868,0.0116294,0.0038786,0.3442604,0.032113,0.0145358,0.0035236,0.3562129,0.0053004,66.47215881,0.0048059,66.47215881,3.166984081
6,99,4130,0.0332916,0.0158867,0.0035015,0.3747988,0.0325482,0.0118138,0.0051203,0.3750452,0.004171,66.54022255,0.005424,66.54022255,3.167277098
6,100,4131,0.0319575,0.0143288,0.0037509,0.3612459,0.033684,0.0156477,0.0028839,0.3607962,0.0051349,66.71032524,0.0046171,66.71032524,3.167570353
6,101,4132,0.0304937,0.0110208,0.0043662,0.3506777,0.0410545,0.0171573,0.0036863,0.3531537,0.0056449,66.77835121,0.0041625,66.77835121,3.167472363
6,102,4133,0.0317137,0.0151918,0.0023365,0.3769599,0.0401899,0.0123609,0.004648,0.3637631,0.0040539,67.15256958,0.0042882,67.15256958,3.167374849
