day,time_index,time_id,YR Band 1 value,YR Damage Accumulation value,XA Peak Acceleration value,XA Peak Velocity value,XA RMS Velocity value,XA Temperature value,XA Band 1 value,XA Damage Accumulation value,YR Peak Acceleration value,YR Peak Velocity value,YR RMS Velocity value,YR Temperature value,BatteryVoltage value
3,112,3112,0.0032508,0.9784876,0.0468055,0.0095143,0.0033547,63.87471619,0.0025292,1.0250261,0.0434918,0.0112727,0.0038316,63.87471619,3.140512943
3,113,3113,0.0019991,1.0013474,0.0401902,0.0108452,0.0034819,63.6633358,0.0031587,1.0064186,0.0424708,0.008329,0.002878,63.6633358,3.140512943
3,114,3114,0.0018388,1.0359553,0.0448964,0.0088498,0.0026753,64.08613777,0.0017396,1.0142143,0.0399219,0.0070288,0.0025759,64.08613777,3.140024424
3,115,3115,0.0018575,0.9486618,0.0470445,0.0097695,0.0033673,64.01565018,0.0026659,0.9908159,0.0423692,0.0087055,0.0029255,64.01565018,3.13982892
3,116,3116,0.0015812,0.9867264,0.0464116,0.0117009,0.0031546,63.87471619,0.0017297,0.9933265,0.0451678,0.0100329,0.0030893,63.87471619,3.139731407
3,117,3117,0.0024433,1.0096738,0.0514952,0.0127398,0.0036181,64.05087166,0.0037365,0.975275,0.0453501,0.0080702,0.0027326,64.05087166,3.139731407
3,118,3118,0.0014282,0.9915787,0.0459215,0.0090679,0.0030254,64.01565018,0.0024649,0.9798356,0.0400517,0.0103636,0.0031573,64.01565018,3.13982892
3,119,3119,0.0030822,1.0318446,0.0484683,0.0119188,0.0034352,63.9099823,0.0019698,1.022128,0.0411155,0.0110606,0.0034452,63.9099823,3.140024424
3,120,3120,0.002691,1.0050318,0.038753,0.0103648,0.0032499,63.9099823,0.0033192,0.9964493,0.0470382,0.0088012,0.0030898,63.9099823,3.139926672
3,121,3121,0.002481,0.9961098,0.0452553,0.0116144,0.0034364,64.01565018,0.0017937,1.0086034,0.039575,0.0092416,0.0030721,64.01565018,3.139536142
3,122,3122,0.0022274,1.0043311,0.0484178,0.0094293,0.0029051,63.87471619,0.001634,1.0082608,0.0466095,0.0094663,0.0030137,63.87471619,3.140024424
3,123,3123,0.0018867,0.9979374,0.0454449,0.0069948,0.0026003,63.87471619,0.0024004,1.0185783,0.0413497,0.0103291,0.0030711,63.87471619,3.139438391
3,124,3124,0.0042263,1.0035253,0.0420098,0.0086031,0.0031727,64.12135925,0.0018284,1.0378205,0.0372495,0.010651,0.0029842,64.12135925,3.139536142
3,125,3125,0.0025372,0.9813779,0.0449032,0.011502,0.0033185,63.87471619,0.0019557,1.0158768,0.0394809,0.0122003,0.0031828,63.87471619,3.13982892
3,126,3126,0.0023519,1.6036202,0.2321263,0.0168865,0.005139,64.29751816,0.0029517,1.5250143,0.4709597,0.0125382,0.0040624,64.29751816,3.139145136
3,127,3127,0.0025595,0.9910882,0.0464347,0.0119134,0.0040208,64.47367363,0.0048274,1.0121643,0.0436158,0.0105573,0.0036214,64.47367363,3.139438391
3,128,3128,0.0015108,1.0015459,0.0426787,0.0086316,0.0029004,64.93165588,0.0026017,0.9987352,0.0473592,0.0108549,0.0030457,64.93165588,3.139145136
3,129,3129,0.0100335,8.9651922,0.7841346,0.0839678,0.0225117,65.7067688,0.0123826,8.8991003,0.6076617,0.0521638,0.013543,65.7067688,3.138559341
3,130,3130,0.0023509,1.0717136,0.0411367,0.0094508,0.0029145,66.09430466,0.0030939,1.0082046,0.0435254,0.0144188,0.00315,66.09430466,3.138656855
3,131,3131,0.0025642,0.9794101,0.0412861,0.0100524,0.0032249,66.65799942,0.0015845,0.9692147,0.0432781,0.0079037,0.0028537,66.65799942,3.138656855
3,132,3132,0.0019826,0.9927173,0.044907,0.0114419,0.0031251,67.43311234,0.0009042,1.0074576,0.0428478,0.0073662,0.0027859,67.43311234,3.138168335
3,133,3133,0.0092489,10.002362,0.8207259,0.0821421,0.0234401,67.64449272,0.0052262,9.3877094,0.8728172,0.0636738,0.0155341,67.64449272,3.138754606
3,134,3134,0.0118145,12.4699313,0.8676376,0.0867686,0.0209499,68.31389656,0.0075797,12.4766099,1.4015194,0.088201,0.0189293,68.31389656,3.13797307
3,135,3135,0.0025506,1.0427228,0.0536041,0.0085086,0.0030584,69.47650414,0.0020308,0.9763028,0.0430464,0.0085622,0.0027639,69.47650414,3.137875319
3,136,3136,0.0012317,0.9824231,0.0456566,0.0104486,0.003191,70.11068649,0.0026505,0.9864125,0.0390641,0.0103684,0.0030141,70.11068649,3.137582541
3,137,3137,0.0029623,1.0149757,0.0430282,0.0078019,0.0026542,70.56866531,0.0035402,1.0151354,0.0434288,0.0083716,0.0030146,70.56866531,3.138559341
3,138,3138,0.0015876,1.0447314,0.0486911,0.0081974,0.0029818,70.21635437,0.0020573,0.9662324,0.0448631,0.0080998,0.0028755,70.21635437,3.138363838
3,139,3139,0.0027498,1.0166807,0.0484822,0.0110684,0.003735,70.18112946,0.0035889,0.9581783,0.0493128,0.0137404,0.0031716,70.18112946,3.137777805
3,140,3140,0.0025347,1.0413506,0.041344,0.0098476,0.0032693,70.56866531,0.0035008,1.0058288,0.0518001,0.0077445,0.002518,70.56866531,3.137680054
3,141,3141,0.001867,1.0302389,0.0455678,0.0083883,0.0033759,69.7935936,0.0018352,1.0269076,0.0460303,0.0096933,0.0031925,69.7935936,3.138070822
3,142,3142,0.0040776,1.0613434,0.0425447,0.0107578,0.003625,69.37083626,0.0022556,1.0343102,0.0417688,0.0121448,0.003151,69.37083626,3.138070822
3,143,3143,0.0016777,1.0148531,0.0413085,0.0095607,0.0030881,69.19468079,0.0019559,0.9985779,0.0463184,0.0089989,0.0027188,69.19468079,3.138363838
3,144,3144,0.0022986,1.0130546,0.0431998,0.0090597,0.0031949,68.98325577,0.0022046,0.9772969,0.0410697,0.0106533,0.0034959,68.98325577,3.13846159
4,1,4001,0.0026666,0.9670898,0.0430196,0.0109668,0.0034454,68.63094482,0.0033784,0.9984712,0.0442307,0.0113452,0.0030348,68.63094482,3.138656855
4,2,4002,0.0028285,0.9976454,0.0401218,0.0092012,0.0031667,68.56049843,0.0020307,1.0140177,0.0421106,0.0101907,0.0032846,68.56049843,3.138168335
4,3,4003,0.0021371,1.0146253,0.0397573,0.011584,0.0031194,68.52527695,0.0026552,1.0040035,0.0426785,0.0099379,0.0028763,68.52527695,3.138266325
4,4,4004,0.0154273,9.0470846,0.7025275,0.0761285,0.0161314,68.63094482,0.0086621,8.5779814,0.6705461,0.0543731,0.0214366,68.63094482,3.138754606
4,5,4005,0.0151623,9.6356299,0.480865,0.0686035,0.0224217,68.27863045,0.0211915,8.8127519,0.3813801,0.0477213,0.0164621,68.27863045,3.138168335
4,6,4006,0.014413,9.7755448,0.5036325,0.063094,0.0156596,68.24340897,0.0143886,8.5926068,0.7629631,0.0410554,0.0153896,68.24340897,3.13846159
4,7,4007,0.0014374,1.0270975,0.0471704,0.0144147,0.0036135,68.66621094,0.0019546,0.9887265,0.0410035,0.0110761,0.0029547,68.66621094,3.138168335
4,8,4008,0.0021337,0.9875497,0.0501576,0.0094573,0.0026264,69.08896828,0.0021191,1.0349617,0.0524687,0.0089722,0.0029707,69.08896828,3.137875319
4,9,4009,0.0026367,1.0133991,0.0393828,0.0100459,0.0031878,69.0537468,0.0026979,1.0104793,0.0446854,0.0098544,0.003342,69.0537468,3.137875319
4,10,4010,0.0024456,0.9966353,0.0452719,0.0086295,0.0032019,69.40605774,0.0030978,0.9736125,0.0425545,0.0086322,0.0029604,69.40605774,3.138168335
4,11,4011,0.0033042,1.0208322,0.0421753,0.0099353,0.0031224,68.94803429,0.0020413,0.996775,0.047728,0.0106662,0.0033762,68.94803429,3.138070822
4,12,4012,0.0031566,1.0286448,0.0475758,0.0135658,0.0034024,68.91281281,0.002807,1.0136414,0.0508714,0.0100948,0.0033315,68.91281281,3.137484789
4,13,4013,0.0029758,0.9926939,0.04858,0.0116676,0.0036811,68.94803429,0.0045991,0.9960898,0.0444669,0.0097712,0.0032546,68.94803429,3.138363838
4,14,4014,0.0015648,1.039739,0.0446586,0.0084045,0.0029032,68.45478592,0.0013772,1.0022792,0.0387618,0.0094365,0.0031432,68.45478592,3.138754606
4,15,4015,0.0023807,1.0175098,0.0519231,0.010576,0.0040431,68.31389656,0.0032701,0.9610764,0.0383411,0.0136037,0.0030573,68.31389656,3.138168335
4,16,4016,0.0026969,1.0313542,0.0412839,0.009744,0.003318,68.13774109,0.0031272,1.001521,0.0462644,0.0089155,0.0026765,68.13774109,3.138363838
4,17,4017,0.0026576,1.0007401,0.0441565,0.0072442,0.0028803,67.85587311,0.0020741,1.0298788,0.0394168,0.0088639,0.0030364,67.85587311,3.138266325
4,18,4018,0.0021186,1.0193258,0.0491903,0.0100544,0.0030685,67.96158218,0.0017328,1.0013637,0.0398476,0.0108823,0.0032891,67.96158218,3.13846159
4,19,4019,0.0016474,1.0146253,0.0435647,0.0117915,0.0030277,67.32740326,0.002125,0.9779765,0.0446564,0.0106894,0.0032415,67.32740326,3.138070822
4,20,4020,0.0027808,1.0353189,0.0390322,0.011883,0.0030482,67.6797142,0.0016006,0.9927929,0.040123,0.0085539,0.0031161,67.6797142,3.13797307
4,21,4021,0.0036197,0.998568,0.0469519,0.0092637,0.0029717,67.15124435,0.002284,0.9638566,0.0460302,0.011101,0.0034583,67.15124435,3.138363838
4,22,4022,0.0016371,1.0345423,0.0429398,0.0097971,0.0030045,67.04553528,0.0033241,1.0007122,0.0413207,0.010016,0.0031784,67.04553528,3.138559341
4,23,4023,0.0029202,1.064006,0.0523627,0.0102845,0.0034245,66.79893341,0.0028203,1.0230716,0.0498647,0.0104121,0.0030521,66.79893341,3.13797307
4,24,4024,0.0037476,1.0092184,0.0528551,0.0073884,0.0027312,66.72848701,0.0021911,1.0705031,0.0511517,0.0106247,0.0036504,66.72848701,3.13797307
4,25,4025,0.0036463,0.9581794,0.0523544,0.0097996,0.0033929,66.02386169,0.0044188,0.963851,0.0477577,0.0102295,0.0033052,66.02386169,3.138168335
4,26,4026,0.0014575,1.029293,0.0447142,0.0087671,0.0031264,65.95337067,0.0026568,1.0293115,0.0432065,0.012659,0.0028809,65.95337067,3.137777805
4,27,4027,0.0022465,1.0174981,0.0412163,0.0119759,0.0026996,65.74199371,0.001098,1.0016108,0.0461419,0.0083882,0.0031178,65.74199371,3.137777805
4,28,4028,0.0035695,0.9887467,0.0463895,0.0111103,0.0030384,65.17829895,0.0022391,0.9927424,0.0443416,0.0082343,0.0032122,65.17829895,3.137777805
4,29,4029,0.0014729,1.0361655,0.0466006,0.0109141,0.0032862,65.21352386,0.0025274,0.9828011,0.0394487,0.0088462,0.0028112,65.21352386,3.137875319
4,30,4030,0.003312,1.0400368,0.0483581,0.0095992,0.0034237,64.89643097,0.0017371,0.9948991,0.0445138,0.0093385,0.0033902,64.89643097,3.138266325
4,31,4031,0.0025475,1.0320724,0.0535732,0.0105212,0.0031252,64.54412003,0.001896,1.021162,0.042592,0.0102223,0.0030244,64.54412003,3.137680054
4,32,4032,0.0022913,0.9452868,0.052371,0.0090674,0.0029677,64.7202755,0.002855,0.9891983,0.0463607,0.0098991,0.003164,64.7202755,3.137582541
4,33,4033,0.0022688,1.0204293,0.043797,0.0104677,0.0032695,64.22702713,0.0018602,0.9498939,0.0414605,0.0091068,0.0028821,64.22702713,3.137875319
4,34,4034,0.0015549,1.0018787,0.0567023,0.0090454,0.0029019,64.01565018,0.0015524,1.0386012,0.0414737,0.0076058,0.002719,64.01565018,3.137680054
4,35,4035,0.0033341,1.0559715,0.0454198,0.0118709,0.0030076,64.19180565,0.0015654,1.0093167,0.0416171,0.0101904,0.0033991,64.19180565,3.137191534
4,36,4036,0.0033842,1.0260581,0.0480024,0.0096087,0.00362,63.83949127,0.0031698,0.9911529,0.0447378,0.0093812,0.0029827,63.83949127,3.137777805
4,37,4037,0.0033469,0.9951872,0.0457158,0.0110303,0.0032217,63.6633358,0.0015204,1.0129113,0.0488143,0.0120582,0.0035956,63.6633358,3.136996269
4,38,4038,0.0015967,1.0241196,0.0446625,0.0109983,0.003005,63.55766792,0.0017112,0.9945172,0.0435058,0.0116325,0.0030972,63.55766792,3.137094021
4,39,4039,0.0026055,0.972777,0.0432334,0.0133425,0.0034981,63.31102142,0.0021703,1.0014255,0.0393806,0.0107094,0.0032675,63.31102142,3.13660574
4,40,4040,0.0022025,1.0319322,0.0510128,0.0087628,0.0030302,63.34624634,0.0010961,1.036467,0.042026,0.0104812,0.0030547,63.34624634,3.137289524
4,41,4041,0.0017578,0.9832289,0.0430721,0.0109835,0.0034802,63.13486595,0.0025671,0.9941858,0.0394416,0.0106358,0.0035313,63.13486595,3.137191534
4,42,4042,0.0024358,0.9808991,0.0412381,0.0105039,0.0030551,63.13486595,0.0031441,1.0312155,0.0435842,0.011366,0.0034943,63.13486595,3.137875319
4,43,4043,0.0016856,1.0457766,0.0414882,0.0093853,0.0029331,63.09964447,0.0019275,1.0010773,0.0431649,0.0079179,0.0028189,63.09964447,3.136996269
4,44,4044,0.0017617,1.0263618,0.045575,0.0096492,0.0030448,63.17008743,0.0022295,0.9828966,0.0435861,0.0103275,0.0033673,63.17008743,3.136507988
4,45,4045,0.0016923,1.0494201,0.0427841,0.0088529,0.0030199,62.78255157,0.0029045,1.0398256,0.0401041,0.0084847,0.0026493,62.78255157,3.136703253
4,46,4046,0.0029589,0.9814187,0.0594892,0.011115,0.002927,62.95871048,0.0023502,1.0028072,0.044517,0.0097389,0.0032067,62.95871048,3.136996269
4,47,4047,0.0019369,1.0139422,0.0500177,0.0114414,0.003275,62.99393196,0.0022115,1.0245543,0.0462856,0.007646,0.0025303,62.99393196,3.13660574
4,48,4048,0.0020378,1.0335905,0.0428916,0.008572,0.002762,62.88826408,0.0021752,0.991136,0.0513073,0.0077747,0.0027355,62.88826408,3.136214733
4,49,4049,0.0019826,0.9761519,0.0454784,0.0105779,0.003031,62.57117462,0.002342,0.9824754,0.0435566,0.0077897,0.0025378,62.57117462,3.135921717
4,50,4050,0.0025567,1.0082958,0.0405287,0.0091303,0.0029865,62.39501572,0.0024243,1.003762,0.0502776,0.0088196,0.0029866,62.39501572,3.135726452
4,51,4051,0.0026055,1.0106606,0.0417417,0.0088613,0.0027033,62.6768837,0.0022267,1.003762,0.0414989,0.0098326,0.0030955,62.6768837,3.135824203
4,52,4052,0.0039771,1.0205636,0.0477945,0.0110153,0.0032348,62.6768837,0.0028568,0.9997686,0.041507,0.0111819,0.0033761,62.6768837,3.135921717
4,53,4053,0.0029797,0.9957361,0.0436287,0.0100176,0.0031579,62.57117462,0.0017903,0.9656651,0.0465305,0.0096466,0.0034124,62.57117462,3.135628939
4,54,4054,0.0023726,1.0507456,0.042873,0.009623,0.0029086,62.50072823,0.0027001,1.0004482,0.0425985,0.0086742,0.0027089,62.50072823,3.135531187
4,55,4055,0.0019926,1.0119802,0.0596367,0.0081184,0.0028919,62.39501572,0.0029083,0.9745336,0.0444704,0.0088322,0.0026387,62.39501572,3.135531187
4,56,4056,0.001968,1.071369,0.0480036,0.008726,0.0028057,62.6063961,0.0016354,1.0288173,0.0448225,0.0093686,0.0032749,62.6063961,3.135237932
4,57,4057,0.0032523,0.9865046,0.0500319,0.0099302,0.0029549,62.21886024,0.0018258,1.0305415,0.0542635,0.0143898,0.00372,62.21886024,3.135531187
4,58,4058,0.0028998,1.0255677,0.0473667,0.012153,0.003333,62.50072823,0.0017663,0.9958595,0.0470726,0.0099969,0.0031696,62.50072823,3.135628939
4,59,4059,0.0023894,0.9758133,0.0456647,0.0093646,0.0032302,62.35979424,0.002305,0.9919785,0.0422697,0.0075526,0.0031017,62.35979424,3.135433435
4,60,4060,0.0019087,1.0065149,0.0442259,0.0087669,0.0030158,62.28930664,0.0018529,1.0101311,0.0453939,0.0092688,0.0026966,62.28930664,3.135433435
4,61,4061,0.0027599,0.9945916,0.0410381,0.0091518,0.0032808,62.28930664,0.0025997,1.0326646,0.0500268,0.0102018,0.0027232,62.28930664,3.135237932
4,62,4062,0.0022958,0.9591837,0.0479924,0.0089619,0.0034914,62.18363876,0.0036576,1.0253463,0.0489108,0.0099354,0.0029149,62.18363876,3.135433435
4,63,4063,0.0028021,1.0004657,0.0480702,0.0126567,0.00327,62.21886024,0.0014764,0.9537356,0.0520795,0.008609,0.0033747,62.21886024,3.135237932
4,64,4064,0.0016933,1.0251239,0.0436258,0.0105044,0.0030603,62.04270477,0.001332,1.0355627,0.0472896,0.008988,0.0029172,62.04270477,3.134944916
4,65,4065,0.0027394,0.9930384,0.0523944,0.013174,0.004068,62.35979424,0.0041871,0.9998136,0.0423361,0.0120101,0.0035673,62.35979424,3.135237932
4,66,4066,0.0025902,1.0008686,0.046667,0.0104695,0.003213,61.90177078,0.002711,0.9980275,0.0441418,0.0096055,0.0033246,61.90177078,3.135237932
4,67,4067,0.003323,0.9518791,0.0532483,0.014107,0.0035563,61.86654587,0.0029961,0.9929277,0.0463584,0.0086022,0.0032186,61.86654587,3.135140419
4,68,4068,0.0034085,1.0450409,0.0464651,0.0092686,0.0032804,62.04270477,0.0031901,0.9987183,0.0436315,0.0109574,0.0030626,62.04270477,3.134359121
4,69,4069,0.0026998,1.0276581,0.0424387,0.0086101,0.0033596,62.18363876,0.0025482,0.9686419,0.0393084,0.0083977,0.0028317,62.18363876,3.134847403
4,70,4070,0.0022533,1.0000219,0.0439378,0.0084901,0.0029185,62.18363876,0.0019909,0.9673669,0.0390387,0.0097542,0.0031103,62.18363876,3.134554386
4,71,4071,0.0023235,1.0249838,0.0506573,0.0103133,0.0035079,62.07792969,0.0031208,1.0098952,0.0440769,0.0091799,0.002882,62.07792969,3.134847403
4,72,4072,0.0026928,1.0418586,0.0428578,0.0125151,0.004201,61.86654587,0.00336,0.9597453,0.0390277,0.0084606,0.0027269,61.86654587,3.134456635
4,73,4073,0.002458,0.9916838,0.046795,0.0082605,0.0029616,61.90177078,0.0028368,0.9523708,0.0448853,0.0085206,0.0033442,61.90177078,3.134359121
4,74,4074,0.0023458,0.9886533,0.0468183,0.0108856,0.0036841,62.00747986,0.0035487,0.9833178,0.0522236,0.0103205,0.0035331,62.00747986,3.134163618
4,75,4075,0.0020479,1.0043545,0.0440862,0.0128237,0.0034053,61.97225838,0.0028214,0.9508544,0.0569174,0.0095958,0.0031431,61.97225838,3.134065866
4,76,4076,0.0023828,1.0102052,0.043709,0.0111052,0.0034173,62.04270477,0.0028762,1.0002348,0.048416,0.009504,0.0033379,62.04270477,3.133968115
4,77,4077,0.0019391,0.9936165,0.0447398,0.010639,0.0032342,61.83132439,0.0030809,0.9876594,0.041353,0.00726,0.0029139,61.83132439,3.133675337
4,78,4078,0.0021777,1.0365275,0.0404564,0.011473,0.003234,61.83132439,0.0034686,0.990361,0.0428269,0.0086962,0.0027701,61.83132439,3.13377285
4,79,4079,0.0026056,0.9935172,0.0524765,0.0094284,0.0029143,61.90177078,0.0019736,1.001594,0.0528362,0.010669,0.0037095,61.90177078,3.133577585
4,80,4080,0.0017953,0.9835675,0.0417338,0.0099169,0.0029441,62.00747986,0.0022619,1.0183874,0.0421291,0.0082417,0.0026932,62.00747986,3.133675337
4,81,4081,0.0021837,1.0076243,0.0419535,0.0074246,0.002801,62.07792969,0.0021746,0.96161,0.043407,0.0083995,0.0029103,62.07792969,3.133089066
4,82,4082,0.0027562,1.0223971,0.045396,0.0095346,0.0033039,62.21886024,0.0030024,0.9905463,0.0447013,0.0083929,0.0025779,62.21886024,3.133089066
4,83,4083,0.0024333,0.9329957,0.0521323,0.0129516,0.0035098,62.11314774,0.0038762,0.9536064,0.0373636,0.010089,0.0030299,62.11314774,3.133675337
4,84,4084,0.002523,0.9802568,0.0545193,0.0125658,0.0035366,61.79610291,0.0022592,0.9914786,0.0474235,0.0082605,0.0031608,61.79610291,3.13328433
4,85,4085,0.0030607,1.039558,0.0446261,0.01228,0.0031376,62.07792969,0.0020967,0.9874909,0.0452321,0.0126934,0.0033034,62.07792969,3.133577585
4,86,4086,0.0030574,1.0373684,0.0442742,0.0103856,0.0029737,61.97225838,0.0021882,1.0417184,0.0545541,0.0099171,0.0028806,61.97225838,3.13338232
4,87,4087,0.0045515,1.0537644,0.0496051,0.0109384,0.003843,62.14841385,0.0039068,1.0062613,0.0482505,0.0136949,0.0039189,62.14841385,3.132405519
4,88,4088,0.0020306,0.9952573,0.0459919,0.0097022,0.0030829,62.35979424,0.0019526,0.9872101,0.049306,0.0078785,0.0030563,62.35979424,3.132893801
4,89,4089,0.0119806,8.2109644,0.4430542,0.0527411,0.0168357,62.35979424,0.0128903,7.4349803,0.4264975,0.05149,0.018913,62.35979424,3.132600784
4,90,4090,0.0023339,1.0022115,0.0488742,0.0102438,0.003394,62.76494084,0.0030904,0.976095,0.0427841,0.0110995,0.0037047,62.76494084,3.132747293
4,91,4091,0.0017391,0.988484,0.0410636,0.009608,0.0027103,63.17008743,0.0018822,0.9621211,0.040279,0.0093313,0.0032489,63.17008743,3.132893801
4,92,4092,0.0152969,10.7983098,0.687334,0.0566947,0.0199303,64.08613777,0.0076523,10.9144985,0.8219176,0.0842799,0.017696,64.08613777,3.132307529
4,93,4093,0.0026876,1.016996,0.0582007,0.0085568,0.0027859,64.86120949,0.0022702,1.0309178,0.0440585,0.0088858,0.002842,64.86120949,3.132014513
4,94,4094,0.0093203,12.6583277,0.7464702,0.0797872,0.0207428,66.05908318,0.0064775,12.1306435,0.9709889,0.0705179,0.0174155,66.05908318,3.132014513
4,95,4095,0.0026232,1.024213,0.0460832,0.0103546,0.0031974,66.41139755,0.0021779,0.9847276,0.0389211,0.0091547,0.0030731,66.41139755,3.131330729
4,96,4096,0.0015874,1.0223913,0.0464647,0.0095981,0.003184,67.08080139,0.002858,1.0098503,0.0498807,0.0106003,0.0031141,67.08080139,3.131721735
4,97,4097,0.0020781,0.9962791,0.0432859,0.0115602,0.0038037,66.79893341,0.0021087,0.987182,0.0430628,0.0088325,0.0026984,66.79893341,3.131526232
4,98,4098,0.0019306,1.0174456,0.0475418,0.013671,0.0036894,66.90464249,0.0025097,0.9683217,0.0449476,0.0097034,0.0032615,66.90464249,3.131623983
4,99,4099,0.0027629,0.9910473,0.0451784,0.0108018,0.0037434,66.65799942,0.0023072,0.983183,0.0392397,0.0082262,0.0026305,66.65799942,3.131526232
4,100,4100,0.0020009,0.9749491,0.0489885,0.0109571,0.0029204,66.90464249,0.0018155,1.0015097,0.0486553,0.0118295,0.0027503,66.90464249,3.131037712
4,101,4101,0.0020513,0.9590202,0.0448265,0.0101971,0.0030376,66.90464249,0.0023493,0.9626715,0.0396392,0.0115172,0.0031167,66.90464249,3.131135464
4,102,4102,0.0022977,1.016342,0.0454242,0.0101032,0.0034209,66.34090652,0.0032556,0.9808971,0.047427,0.0095983,0.0032261,66.34090652,3.130744934
4,103,4103,0.0024304,0.9841748,0.0443202,0.0098302,0.0029428,66.37617264,0.0020353,0.9806444,0.0473598,0.0099985,0.0027551,66.37617264,3.131330729
4,104,4104,0.0023129,0.9967521,0.0419658,0.0078555,0.0029749,66.65799942,0.0018037,0.9964212,0.0482881,0.0102974,0.0031284,66.65799942,3.131233215
4,105,4105,0.0020821,0.9754162,0.0472905,0.0100167,0.0032634,66.55233154,0.0023078,1.0140346,0.0458444,0.0089432,0.0027359,66.55233154,3.131135464
4,106,4106,0.002176,0.9858272,0.0442457,0.0075411,0.0027334,66.20001717,0.0016854,1.0196736,0.0414981,0.0063537,0.0026179,66.20001717,3.131135464
4,107,4107,0.0036888,1.0905678,0.0921721,0.0139045,0.0038234,66.34090652,0.0036691,1.0995742,0.0901298,0.0112803,0.0037602,66.34090652,3.130940199
4,108,4108,0.0032378,1.0007751,0.0582142,0.0112391,0.0037712,66.05908318,0.0038223,0.9570718,0.0427548,0.0082728,0.0029592,66.05908318,3.131233215
4,109,4109,0.0018636,0.9709377,0.0442653,0.0094947,0.0031114,66.65799942,0.0024621,0.9932535,0.0436669,0.0096677,0.0028859,66.65799942,3.131135464
4,110,4110,0.0024428,1.0074433,0.0413946,0.0082521,0.0027792,66.37617264,0.0023868,0.97154,0.0394966,0.0096831,0.0028627,66.37617264,3.131037712
4,111,4111,0.002376,1.0315235,0.0450261,0.0086515,0.0029918,66.37617264,0.0023622,1.0299574,0.0404642,0.0079799,0.0025679,66.37617264,3.131135464
4,112,4112,0.0022311,0.9969623,0.0557392,0.011803,0.0038013,66.58755302,0.0033267,0.9546624,0.0471378,0.0088439,0.0029504,66.58755302,3.130842447
4,113,4113,0.0037844,1.0091717,0.0401613,0.0097859,0.0033446,66.44661903,0.0032182,0.9527921,0.0444363,0.0096901,0.0035871,66.44661903,3.130842447
4,114,4114,0.0081889,1.6298141,0.3906573,0.0223886,0.006252,66.27046356,0.0052833,1.582623,0.6955394,0.0381182,0.0088376,66.27046356,3.130451918
4,115,4115,0.00793,11.0432689,1.0075886,0.0651739,0.014401,66.09430466,0.0125891,13.6670088,0.6416447,0.0428563,0.0122845,66.09430466,3.130451918
4,116,4116,0.0037835,0.9775825,0.0383274,0.011939,0.0034677,66.09430466,0.0022565,0.9834302,0.0380459,0.0085673,0.0032844,66.09430466,3.130744934
4,117,4117,0.0037763,1.0111044,0.0499675,0.0095802,0.0028852,66.02386169,0.00224,1.0067387,0.0440783,0.0113095,0.0036397,66.02386169,3.130842447
4,118,4118,0.0066067,0.9820435,0.0520912,0.0112713,0.0037235,66.23523865,0.0028655,0.9737529,0.0441916,0.01889,0.0053887,66.23523865,3.130647182
4,119,4119,0.0016815,1.0069353,0.0503739,0.0090011,0.0030834,66.44661903,0.0039255,1.0134168,0.0420575,0.0077198,0.0027793,66.44661903,3.130842447
4,120,4120,0.00363,0.9581561,0.0425089,0.0093269,0.0029881,66.55233154,0.0013856,0.9750391,0.0434863,0.0105774,0.0034623,66.55233154,3.130744934
4,121,4121,0.0020098,1.0176791,0.0504735,0.0107816,0.0032462,66.9398674,0.0019607,0.9705178,0.044798,0.0117841,0.0034842,66.9398674,3.130842447
4,122,4122,0.0017716,0.9902882,0.0465953,0.0113264,0.0037059,66.97508888,0.0016624,0.9395539,0.0406772,0.0108447,0.003296,66.97508888,3.130647182
4,123,4123,0.0024282,1.0125992,0.0403329,0.0086745,0.0032455,67.22169075,0.0019474,0.9899172,0.0444455,0.0091996,0.0033192,67.22169075,3.130256414
4,124,4124,0.0024086,1.0136911,0.0433995,0.0091109,0.0031732,67.43311234,0.0015748,0.985424,0.0414069,0.0104205,0.0030512,67.43311234,3.130647182
4,125,4125,0.0023056,1.0307586,0.0466301,0.0104634,0.003961,67.85587311,0.0052669,1.0428979,0.0395381,0.0110201,0.0034505,67.85587311,3.129963398
4,126,4126,0.0020499,1.0011547,0.0409411,0.0099214,0.0028901,67.08080139,0.0016803,0.9470239,0.0502421,0.0111318,0.0029791,67.08080139,3.130060911
4,127,4127,0.0033205,1.0160092,0.0450934,0.0095122,0.0034438,67.11602287,0.002744,0.9707593,0.0426681,0.0102517,0.0035656,67.11602287,3.130060911
4,128,4128,0.0030139,1.0031925,0.0482812,0.0109978,0.0034459,66.97508888,0.0019772,1.0465205,0.0462761,0.0094899,0.0031706,66.97508888,3.130842447
4,129,4129,0.0019223,1.0094636,0.0440754,0.0082783,0.0028313,66.62277451,0.0016487,1.0276546,0.0522876,0.0075051,0.0026246,66.62277451,3.130940199
4,130,4130,0.0028396,1.0020714,0.0464422,0.0096198,0.0030457,66.65799942,0.0028125,1.0071263,0.0407725,0.0100396,0.0033089,66.65799942,3.130451918
4,131,4131,0.0020483,1.0152443,0.0462253,0.0127517,0.0031027,66.34090652,0.0018713,1.0354953,0.0527901,0.0087926,0.0026224,66.34090652,3.130549431
